Player_num,Player,mu.hat.i,V.hat.i,N,mu.hat.MLE.i,p_val,stroke_category
27095,Nick Watney,-0.019292269337796375,9.233212799201137e-5,1421,-0.02580788177339901,0.04467121152378937,Putting
34360,Patrick Reed,0.01885362023187528,9.087362925240959e-5,1321,0.02626192278576836,0.047954642136651036,Putting
29926,Danny Lee,0.01704940302272157,7.560069850173361e-5,1745,0.022348424068767907,0.049895522212954985,Putting
20848,Angel Cabrera,-0.022441251752142264,1.31982911253176e-4,741,-0.03548582995951417,0.05077379124578981,Putting
24494,Erik Compton,0.018320016263811793,8.828147453192126e-5,1224,0.025258169934640525,0.05119942645793231,Putting
33948,Byeong Hun An,-0.03133726907069148,2.6444254862604665e-4,177,-0.1320960451977401,0.05397201875594338,Putting
33486,Roger Sloan,-0.021747355693410297,1.3021347992838743e-4,704,-0.034083806818181815,0.056675496915890584,Putting
22293,Heath Slocum,-0.022642096718472157,1.4573911903994786e-4,690,-0.03820289855072463,0.06071714227552338,Putting
24459,Richard Sterne,-0.023487498112091824,1.667173718133897e-4,540,-0.04421666666666666,0.06890271989348903,Putting
01948,Tim Petrovic,-0.02581119635910113,2.07611345611287e-4,332,-0.06303915662650601,0.07323572826850908,Putting
32102,Rickie Fowler,0.018360730387517267,1.0525419278878497e-4,1000,0.02724300000000002,0.07350877246114387,Putting
06522,Ernie Els,-0.022178153552184755,1.5598479914723373e-4,683,-0.039360175695461186,0.07577249810268256,Putting
22378,Trevor Immelman,-0.022453876599452343,1.610714934466861e-4,541,-0.04093900184842885,0.07685706680191919,Putting
24781,Hunter Mahan,0.017394188863997552,9.83328813997191e-5,1140,0.025067543859649124,0.07941306224606887,Putting
27330,Josh Teater,-0.023250134560507348,1.845363013475541e-4,382,-0.04850785340314137,0.08698328246819183,Putting
36689,Brooks Koepka,0.017414896343014043,1.0373955253941468e-4,1123,0.025702582368655393,0.08730038997377927,Putting
21961,Charles Howell III,-0.014244896597287306,6.945207103707532e-5,1749,-0.017450543167524306,0.08739655333957358,Putting
32640,Troy Merritt,0.015209654055491437,7.951528173957643e-5,1441,0.02030950728660653,0.0880702522786653,Putting
23108,Matt Kuchar,0.015442641555248588,8.361816714963506e-5,1352,0.020965976331360943,0.09126294575298147,Putting
22046,Geoff Ogilvy,-0.021189275200612156,1.6052858016487085e-4,615,-0.038440650406504094,0.09444565394372809,Putting
20472,Alex Cejka,-0.015225474442187541,8.316935911853323e-5,1383,-0.0195820679681851,0.09501624945379736,Putting
