Player_num,Player,mu.hat.i,V.hat.i,N,mu.hat.MLE.i,p_val,stroke_category
34579,Alexander Levy,-0.042606441893300054,6.657319767115193e-4,162,-0.0635493827160494,0.09867766007446162,Driving
27933,John Merrick,0.01493701612829748,8.183718102346916e-5,1044,0.015373563218390795,0.09870640495607967,Driving
29454,Bernd Wiesberger,0.019998441879032908,1.5085563490560626e-4,360,0.02121388888888889,0.10347641243688059,Driving
26951,Johnson Wagner,0.014401245512097139,7.8363564470201e-5,1026,0.014798245614035102,0.10377257899806128,Driving
01761,Len Mattiace,-0.03187621550224962,3.86500874227781e-4,126,-0.039746031746031744,0.10493080433333286,Driving
10809,Jim Furyk,0.01434542277248437,7.878700706496912e-5,936,0.014742521367521369,0.1060583598837098,Driving
34261,Scott Langley,-0.011864400588816671,5.506856822533061e-5,1422,-0.012280590717299571,0.10986523754653836,Driving
27095,Nick Watney,0.01226628500976787,6.0341501749502397e-5,1458,0.012507544581618653,0.11431699035708646,Driving
10885,Robert Allenby,-0.016920916348054257,1.1653886411975285e-4,917,-0.018118865866957486,0.11701393526633305,Driving
06332,Neal Lancaster,-0.04158110549985115,7.055676114256201e-4,144,-0.06388888888888888,0.1174879796591831,Driving
27466,Spencer Levin,0.010199196208054637,4.2744439512497485e-5,1494,0.010326639892904959,0.11875857828088968,Driving
25562,Andres Romero,-0.017570083134949205,1.2851251905440187e-4,972,-0.018940329218106997,0.12116773007650455,Driving
26758,David Hearn,-0.011155163243630556,5.1836516524398146e-5,1530,-0.011528758169934632,0.12129033002916788,Driving
39997,Corey Conners,-0.03898702351423598,6.339696190067952e-4,144,-0.056993055555555554,0.12152370992806805,Driving
27408,Martin Kaymer,-0.022161663618295427,2.0485661096461853e-4,504,-0.02491666666666667,0.12153099335289828,Driving
35532,Tom Hoge,0.013004124218519642,7.284641829741672e-5,1170,0.013323076923076915,0.1276033635151097,Driving
32493,Gary Stal,-0.03635481644034793,5.712983726564254e-4,144,-0.05097916666666667,0.1282587399197808,Driving
29223,Sam Saunders,0.014359198389863343,9.029633530488351e-5,1134,0.014817460317460304,0.13076126590712592,Driving
32200,Roberto Castro,0.015558186076436878,1.0744576648600856e-4,648,0.0161712962962963,0.13337020900974297,Driving
12716,Charley Hoffman,0.012428971771892864,6.913726929101889e-5,1368,0.01271198830409357,0.13497023931307955,Driving
24140,Sean O'Hair,0.011422821917783507,5.855268647646039e-5,1458,0.01163305898491083,0.1354910172072551,Driving
12652,Cameron Beckman,-0.025748524295652997,3.1081573834167067e-4,234,-0.030777777777777782,0.14415337095349737,Driving
30926,Chris Kirk,-0.01581845391908706,1.1907083194418769e-4,1008,-0.016979166666666646,0.1471578405306602,Driving
24663,Y.E. Yang,-0.03497036822398634,5.961950021378168e-4,180,-0.04994444444444444,0.15208435527976294,Driving
29476,Kyle Reifers,0.010062158603463269,5.041426491966294e-5,1440,0.010209722222222216,0.1564403950236798,Driving
28023,Byron Smith,0.013424922654012085,8.98121886598878e-5,774,0.01383979328165377,0.15660285246135397,Driving
26300,Matt Jones,0.01152895318078112,6.670374344475231e-5,1206,0.01177280265339967,0.15806478272936872,Driving
01706,Davis Love III,0.014740465909714387,1.1294831166033106e-4,756,0.015341269841269841,0.16544675102145617,Driving
27649,Brandt Snedeker,-0.011759468678399384,7.247581553031613e-5,1350,-0.012308148148148165,0.16718367620554345,Driving
22046,Geoff Ogilvy,0.015006782933972548,1.1924530408931588e-4,630,0.015658730158730174,0.16936289242753028,Driving
32102,Rickie Fowler,0.0145258577172504,1.1423740895813649e-4,1026,0.015121832358674476,0.17412858478053275,Driving
31560,Brian Stuard,-0.010721456196122114,6.306077747862824e-5,1422,-0.011165260196905773,0.17697575479390004,Driving
30736,Oscar Fraustro,0.015550032168634518,1.34577172418726e-4,720,0.01632777777777778,0.18010413065015454,Driving
31202,William McGirt,0.00829785497893119,3.9205279683944544e-5,1746,0.008379152348224526,0.18509254734367891,Driving
29926,Danny Lee,-0.009819189775336882,5.501226381682405e-5,1800,-0.01018111111111112,0.18554566178687237,Driving
10213,Dicky Pride,-0.03412326154848599,6.687427525160687e-4,108,-0.051361111111111114,0.18699023933812073,Driving
25198,Francesco Molinari,0.012847650550084553,9.559770228995468e-5,774,0.01326356589147287,0.18884149693866126,Driving
19970,Robert Karlsson,-0.050947683210764164,0.0015146641343711832,36,-0.18280555555555555,0.19050717053590258,Driving
29535,Brice Garnett,-0.011459113662090053,7.733503427741121e-5,1152,-0.012034722222222212,0.19255584279535945,Driving
27770,Camilo Villegas,-0.01109589917726098,7.390844182734526e-5,1332,-0.011632132132132152,0.19681786031880935,Driving
01577,Lee Janzen,-0.037105703345899986,8.389161361261533e-4,54,-0.06346296296296297,0.20016023977929165,Driving
27120,Troy Matteson,-0.026317242766027864,4.251152111386125e-4,252,-0.03379365079365082,0.20181387718026725,Driving
28679,Fabian Gomez,-0.0100929005508,6.364745782018885e-5,1242,-0.0105217391304348,0.20583484881890998,Driving
20376,Stephen Gallacher,-0.02297429402559774,3.339925366656674e-4,360,-0.027936111111111103,0.2087132693261735,Driving
30927,Brendon Todd,-0.008881268596260124,5.12979144112255e-5,1368,-0.009195175438596489,0.2149717347137844,Driving
36801,Mark Hubbard,0.010173431572236658,6.863912866203727e-5,1098,0.010379781420765028,0.2194647786044396,Driving
21209,Sergio Garcia,0.01434608109867239,1.376388768227832e-4,648,0.015060185185185163,0.2213974894123877,Driving
29910,Blake Adams,-0.015364021584792277,1.5789119526886803e-4,486,-0.016897119341563783,0.22143660172195404,Driving
34098,Russell Henley,0.011418364903459257,8.803664253151065e-5,1206,0.011738805970149244,0.22362382962114336,Driving
28500,Martin Flores,0.00929906131276676,5.8426687749064526e-5,1422,0.009449367088607597,0.22377172814997426,Driving
20157,Retief Goosen,-0.011879561380240787,9.646697592938934e-5,1080,-0.012624074074074062,0.2264652497366151,Driving
